file,num_examples,num_classes,temperature,acc_before,acc_after,ece_before,ece_after,ece_reduction,group,calibration_file
./results/evaluations/method/ToxicDetection/civil_comments/t5-small/vanilla/logits/0/implicit_hate_logits.csv,4296,2,1.5560528966615872,0.568901303538175,0.568901303538175,0.30967695300004716,0.24437560409946424,0.06530134890058292,exp2_toxic,./results/evaluations/method/ToxicDetection/civil_comments/t5-small/vanilla/logits/0/civil_comments_logits.csv
./results/evaluations/method/ToxicDetection/civil_comments/t5-small/vanilla/logits/0/toxigen_logits.csv,940,2,1.5560528966615872,0.6265957446808511,0.6265957446808511,0.23217628490494266,0.17412238416746448,0.05805390073747818,exp2_toxic,./results/evaluations/method/ToxicDetection/civil_comments/t5-small/vanilla/logits/0/civil_comments_logits.csv
./results/evaluations/method/ToxicDetection/implicit_hate/t5-small/vanilla/logits/0/adv_civil_logits.csv,7600,2,1.0412351807375968,0.594078947368421,0.594078947368421,0.3336668667119251,0.33098488976821466,0.002681976943710418,exp2_toxic,./results/evaluations/method/ToxicDetection/implicit_hate/t5-small/vanilla/logits/0/implicit_hate_logits.csv
./results/evaluations/method/ToxicDetection/implicit_hate/t5-small/vanilla/logits/0/civil_comments_logits.csv,97320,2,1.0412351807375968,0.11734484175914509,0.11734484175914509,0.8670568275377576,0.8663023605169327,0.0007544670208249338,exp2_toxic,./results/evaluations/method/ToxicDetection/implicit_hate/t5-small/vanilla/logits/0/implicit_hate_logits.csv
./results/evaluations/method/ToxicDetection/implicit_hate/t5-small/vanilla/logits/0/implicit_hate_logits.csv,4296,2,1.0412351807375968,0.7688547486033519,0.7688547486033519,0.012970845824984875,0.008806393958697353,0.004164451866287522,exp2_toxic,./results/evaluations/method/ToxicDetection/implicit_hate/t5-small/vanilla/logits/0/implicit_hate_logits.csv
./results/evaluations/method/ToxicDetection/implicit_hate/t5-small/vanilla/logits/0/toxigen_logits.csv,940,2,1.0412351807375968,0.5372340425531915,0.5372340425531915,0.34704032539481755,0.34467368179164326,0.00236664360317429,exp2_toxic,./results/evaluations/method/ToxicDetection/implicit_hate/t5-small/vanilla/logits/0/implicit_hate_logits.csv
./results/evaluations/method/ToxicDetection/toxigen/t5-small/vanilla/logits/0/adv_civil_logits.csv,7600,2,1.267723809867339,0.6632894736842105,0.6632894736842105,0.10567989773976907,0.06936740091778246,0.03631249682198662,exp2_toxic,./results/evaluations/method/ToxicDetection/toxigen/t5-small/vanilla/logits/0/toxigen_logits.csv
./results/evaluations/method/ToxicDetection/toxigen/t5-small/vanilla/logits/0/civil_comments_logits.csv,97320,2,1.267723809867339,0.7134812988080559,0.7134812988080559,0.02294188856691619,0.014923729974635107,0.008018158592281084,exp2_toxic,./results/evaluations/method/ToxicDetection/toxigen/t5-small/vanilla/logits/0/toxigen_logits.csv
./results/evaluations/method/ToxicDetection/toxigen/t5-small/vanilla/logits/0/implicit_hate_logits.csv,4296,2,1.267723809867339,0.6177839851024208,0.6177839851024208,0.1115585968202803,0.0747501657381192,0.0368084310821611,exp2_toxic,./results/evaluations/method/ToxicDetection/toxigen/t5-small/vanilla/logits/0/toxigen_logits.csv
./results/evaluations/method/ToxicDetection/toxigen/t5-small/vanilla/logits/0/toxigen_logits.csv,940,2,1.267723809867339,0.7265957446808511,0.7265957446808511,0.06487349957292685,0.027250366766078084,0.03762313280684876,exp2_toxic,./results/evaluations/method/ToxicDetection/toxigen/t5-small/vanilla/logits/0/toxigen_logits.csv
./wildtime_exp3/results/exp3_arxiv_2011_logits.csv,6193,172,1.1844130001402056,0.5260778298078476,0.5260778298078476,0.13191060755396383,0.07092389522010024,0.06098671233386359,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2012_logits.csv,5741,172,1.1844130001402056,0.4546246298554259,0.4546246298554259,0.15208453295614768,0.07919949214702558,0.0728850408091221,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2013_logits.csv,7216,172,1.1844130001402056,0.45690133037694014,0.45690133037694014,0.1490500322186007,0.07582534644237587,0.07322468577622482,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2014_logits.csv,8833,172,1.1844130001402056,0.4667723310313597,0.4667723310313597,0.15717566515564452,0.0887533365417615,0.06842232861388302,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2015_logits.csv,21553,172,1.1844130001402056,0.39238157101099613,0.39238157101099613,0.2916758489967378,0.2259564480621604,0.06571940093457743,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2016_logits.csv,13409,172,1.1844130001402056,0.4352300693564024,0.4352300693564024,0.1848901587193501,0.11331492819538432,0.07157523052396579,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2017_logits.csv,12336,172,1.1844130001402056,0.4082360570687419,0.4082360570687419,0.19040801716245762,0.11828421231698073,0.07212380484547688,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2018_logits.csv,13765,172,1.1844130001402056,0.37493643298220125,0.37493643298220125,0.19824123536795601,0.12375483740235878,0.07448639796559724,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2019_logits.csv,15862,172,1.1844130001402056,0.36577985121674444,0.36577985121674444,0.2004460218653505,0.12583246672090145,0.07461355514444903,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2020_logits.csv,18445,172,1.1844130001402056,0.34540525887774465,0.34540525887774465,0.19568772058466505,0.11964608732996448,0.07604163325470056,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2021_logits.csv,22360,172,1.1844130001402056,0.3574686940966011,0.3574686940966011,0.17889605201247188,0.10236614128339093,0.07652991072908095,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_arxiv_2022_logits.csv,9973,172,1.1844130001402056,0.36819412413516495,0.36819412413516495,0.1714598371403784,0.09687556298892175,0.07458427415145666,exp3_arxiv,./wildtime_exp3/results/exp3_arxiv_val_logits.csv
./wildtime_exp3/results/exp3_huffpost_2016_logits.csv,1172,11,1.3046651820217618,0.697098976109215,0.697098976109215,0.1420216617877976,0.07879800499273584,0.06322365679506176,exp3_huffpost,./wildtime_exp3/results/exp3_huffpost_val_logits.csv
./wildtime_exp3/results/exp3_huffpost_2017_logits.csv,878,11,1.3046651820217618,0.6924829157175398,0.6924829157175398,0.1516021889787755,0.07829346963949181,0.07330871933928369,exp3_huffpost,./wildtime_exp3/results/exp3_huffpost_val_logits.csv
./wildtime_exp3/results/exp3_huffpost_2018_logits.csv,388,11,1.3046651820217618,0.6829896907216495,0.6829896907216495,0.14286165666085948,0.09228269876031346,0.05057895790054602,exp3_huffpost,./wildtime_exp3/results/exp3_huffpost_val_logits.csv
